Time,exchange_segment,sec_id,last_price
9:18:34,IDX_I,13,23666.75
9:18:35,IDX_I,13,23665.85
9:18:36,IDX_I,13,23665.9
9:18:37,IDX_I,13,23667.05
9:18:38,IDX_I,13,23667.45
9:18:39,IDX_I,13,23668.55
9:18:40,IDX_I,13,23668.9
9:18:41,IDX_I,13,23669.95
9:18:42,IDX_I,13,23669.95
9:18:43,IDX_I,13,23668.4
9:18:44,IDX_I,13,23669.3
9:18:45,IDX_I,13,23670.2
9:18:47,IDX_I,13,23671.15
9:18:48,IDX_I,13,23671.75
9:18:49,IDX_I,13,23672.15
9:18:50,IDX_I,13,23671.3
9:18:51,IDX_I,13,23672.05
9:18:52,IDX_I,13,23671.7
9:18:53,IDX_I,13,23673.65
9:18:54,IDX_I,13,23669.3
9:18:55,IDX_I,13,23667.15
9:18:56,IDX_I,13,23667.05
9:18:57,IDX_I,13,23669.15
9:18:58,IDX_I,13,23666.65
9:18:59,IDX_I,13,23667.55
9:19:00,IDX_I,13,23666
9:19:01,IDX_I,13,23666.75
9:19:02,IDX_I,13,23664.55
9:19:03,IDX_I,13,23663.7
9:19:04,IDX_I,13,23663.45
9:19:06,IDX_I,13,23663.5
9:19:07,IDX_I,13,23664.85
9:19:08,IDX_I,13,23663.35
9:19:09,IDX_I,13,23664.05
9:19:10,IDX_I,13,23662
9:19:11,IDX_I,13,23661.85
9:19:12,IDX_I,13,23663.25
9:19:13,IDX_I,13,23664
9:19:14,IDX_I,13,23663.4
9:19:15,IDX_I,13,23662.95
9:19:16,IDX_I,13,23662.25
9:19:17,IDX_I,13,23662.4
9:19:18,IDX_I,13,23664.8
9:19:19,IDX_I,13,23666.5
9:19:20,IDX_I,13,23663.5
9:19:21,IDX_I,13,23663.55
9:19:22,IDX_I,13,23664.7
9:19:23,IDX_I,13,23666.25
9:19:24,IDX_I,13,23666.7
9:19:25,IDX_I,13,23668
9:19:27,IDX_I,13,23670.85
9:19:28,IDX_I,13,23672.4
9:19:29,IDX_I,13,23674.1
9:19:30,IDX_I,13,23675.7
9:19:31,IDX_I,13,23676.45
9:19:32,IDX_I,13,23677.1
9:19:33,IDX_I,13,23675.2
9:19:34,IDX_I,13,23676.05
9:19:35,IDX_I,13,23679.2
9:19:36,IDX_I,13,23679.45
9:19:37,IDX_I,13,23678.15
9:19:38,IDX_I,13,23678.9
9:19:39,IDX_I,13,23680.2
9:19:40,IDX_I,13,23681.25
9:19:41,IDX_I,13,23682.6
9:19:42,IDX_I,13,23680.25
9:19:43,IDX_I,13,23679
9:19:44,IDX_I,13,23677.8
9:19:45,IDX_I,13,23677.25
9:19:46,IDX_I,13,23675.5
9:19:47,IDX_I,13,23675.65
9:19:48,IDX_I,13,23676.05
9:19:49,IDX_I,13,23676.05
9:19:50,IDX_I,13,23676.3
9:19:52,IDX_I,13,23675.35
9:19:53,IDX_I,13,23673.1
9:19:54,IDX_I,13,23674.4
9:19:55,IDX_I,13,23677.15
9:19:56,IDX_I,13,23678.15
9:19:57,IDX_I,13,23678.75
9:19:58,IDX_I,13,23675.6
9:19:59,IDX_I,13,23676.85
9:20:00,IDX_I,13,23675
9:20:01,IDX_I,13,23674.85
9:20:02,IDX_I,13,23671.9
9:20:03,IDX_I,13,23671.05
9:20:04,IDX_I,13,23670.35
9:20:05,IDX_I,13,23671
9:20:06,IDX_I,13,23671.65
9:20:07,IDX_I,13,23670.95
9:20:08,IDX_I,13,23669.55
9:20:09,IDX_I,13,23667.65
9:20:10,IDX_I,13,23666.4
9:20:12,IDX_I,13,23667.45
9:20:13,IDX_I,13,23666.5
9:20:14,IDX_I,13,23666.2
9:20:15,IDX_I,13,23666.15
9:20:16,IDX_I,13,23667.05
9:20:17,IDX_I,13,23665.65
9:20:18,IDX_I,13,23666.1
9:20:19,IDX_I,13,23667.95
9:20:20,IDX_I,13,23666.7
9:20:21,IDX_I,13,23667.3
9:20:22,IDX_I,13,23667.3
9:20:23,IDX_I,13,23668.9
9:20:24,IDX_I,13,23670.1
9:20:25,IDX_I,13,23668.7
9:20:26,IDX_I,13,23669.5
9:20:27,IDX_I,13,23669.95
9:20:28,IDX_I,13,23669.85
9:20:29,IDX_I,13,23668.05
9:20:30,IDX_I,13,23669.35
9:20:31,IDX_I,13,23669.1
9:20:32,IDX_I,13,23668.5
9:20:34,IDX_I,13,23667.85
9:20:35,IDX_I,13,23666
9:20:36,IDX_I,13,23664.85
9:20:37,IDX_I,13,23665.25
9:20:38,IDX_I,13,23665.05
9:20:39,IDX_I,13,23665.75
9:20:40,IDX_I,13,23665.45
9:20:41,IDX_I,13,23664.5
9:20:42,IDX_I,13,23664.15
9:20:43,IDX_I,13,23664.6
9:20:44,IDX_I,13,23662.85
9:20:45,IDX_I,13,23662.9
9:20:46,IDX_I,13,23663.15
9:20:47,IDX_I,13,23662.25
9:20:48,IDX_I,13,23661.7
9:20:49,IDX_I,13,23663.35
9:20:50,IDX_I,13,23661.1
9:20:51,IDX_I,13,23660.95
9:20:52,IDX_I,13,23660.85
9:20:53,IDX_I,13,23660.75
9:20:54,IDX_I,13,23660.05
9:20:55,IDX_I,13,23659.55
9:20:56,IDX_I,13,23658.15
9:20:57,IDX_I,13,23657.5
9:20:58,IDX_I,13,23657.3
9:21:00,IDX_I,13,23655.2
9:21:01,IDX_I,13,23654.6
9:21:02,IDX_I,13,23654.5
9:21:03,IDX_I,13,23653.1
9:21:04,IDX_I,13,23651.25
9:21:05,IDX_I,13,23650.35
9:21:06,IDX_I,13,23649.6
9:21:07,IDX_I,13,23649.1
9:21:08,IDX_I,13,23651.2
9:21:09,IDX_I,13,23650.4
9:21:10,IDX_I,13,23650.65
9:21:11,IDX_I,13,23652.4
9:21:12,IDX_I,13,23651.9
9:21:13,IDX_I,13,23651.3
9:21:14,IDX_I,13,23652.9
9:21:15,IDX_I,13,23651.9
9:21:16,IDX_I,13,23650.2
9:21:17,IDX_I,13,23650.6
9:21:18,IDX_I,13,23652
9:21:19,IDX_I,13,23650.8
9:21:20,IDX_I,13,23652.5
9:21:21,IDX_I,13,23652.4
9:21:22,IDX_I,13,23651.4
9:21:23,IDX_I,13,23654.85
9:21:24,IDX_I,13,23655.65
9:21:26,IDX_I,13,23655.9
9:21:27,IDX_I,13,23656
9:21:28,IDX_I,13,23654.1
9:21:29,IDX_I,13,23654.4
9:21:30,IDX_I,13,23654.1
9:21:31,IDX_I,13,23653.85
9:21:32,IDX_I,13,23653.2
9:21:33,IDX_I,13,23653.25
9:21:34,IDX_I,13,23654.05
9:21:35,IDX_I,13,23655.7
9:21:36,IDX_I,13,23654.95
9:21:37,IDX_I,13,23653.75
9:21:38,IDX_I,13,23654.05
9:21:39,IDX_I,13,23654
9:21:40,IDX_I,13,23652.75
9:21:41,IDX_I,13,23654
9:21:42,IDX_I,13,23652.15
9:21:43,IDX_I,13,23648.15
9:21:44,IDX_I,13,23648.65
9:21:45,IDX_I,13,23648.05
9:21:46,IDX_I,13,23645.7
9:21:47,IDX_I,13,23642.75
